name,target_rva,target_size,source,notes
??0ScavengerSpecialPowerModuleData@@QAE@XZ,0x00265A80,28,Code/GameEngine/Source/Common/Thing/ScavengerSpecialPowerFriendNewModuleDataThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00265cd0@@UAE@XZ,0x00265BF0,39,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00267890@@UAE@XZ,0x002675F0,42,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0026b160@@UAE@XZ,0x0026B080,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??0SplitHordeSpecialPowerModuleData@@QAE@XZ,0x0026B1D0,18,Code/GameEngine/Source/GameLogic/Object/Upgrade/SplitHordeSpecialPowerFriendNewModuleDataThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0026b4a0@@UAE@XZ,0x0026B3A0,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??0TaintSpecialPower@@QAE@PAVThing@@PBVModuleData@@@Z,0x0026B650,46,Code/GameEngine/Source/Common/Thing/TaintSpecialPowerFriendNewModuleInstanceThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0026b770@@UAE@XZ,0x0026B6A0,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??0TaintSpecialPowerModuleData@@QAE@XZ,0x0026B870,48,Code/GameEngine/Source/Common/Thing/TaintSpecialPowerFriendNewModuleDataThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0026b8b0@@UAE@XZ,0x0026B8E0,79,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??0ToggleHiddenSpecialAbilityUpdateModuleData@@QAE@XZ,0x0026BFB0,18,Code/GameEngine/Source/GameLogic/Object/Update/ToggleHiddenSpecialAbilityUpdateFriendNewModuleDataThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0026c1e0@@UAE@XZ,0x0026C030,32,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0026c790@@UAE@XZ,0x0026C550,42,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0026ccd0@@UAE@XZ,0x0026CD00,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0026ddd0@@UAE@XZ,0x0026DCB0,32,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0026e130@@UAE@XZ,0x0026E010,32,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
?friend_setGoalObject@AIUpdateInterface@@QAEXPAVObject@@@Z,0x0026F1A0,43,Code/GameEngine/Source/GameLogic/AI/AIStates.cpp,reloc-derived;call-sites=1;identity=real
?getAIStateType@AIUpdateInterface@@QBE?AW4AIStateType@@XZ,0x0026F8F0,44,Code/GameEngine/Source/GameLogic/Object/Update/AIUpdate/SupplyTruckAIUpdate.cpp,reloc-derived;call-sites=1;identity=real
?resetNextMoodCheckTime@AIUpdateInterface@@QAEXXZ,0x0026FA00,48,Code/GameEngine/Source/GameLogic/AI/TurretAIIdleState_onEnter_Thunk.cpp,reloc-derived;call-sites=1;identity=real
?requestApproachPath@AIUpdateInterface@@QAEXPAUCoord3D@@@Z,0x00270470,270,Code/GameEngine/Source/Common/AIMoveAndTightenState_onEnter_Thunk.cpp,reloc-derived;call-sites=1;identity=real
?privateDock@AIUpdateInterface@@MAEXPAVObject@@W4CommandSourceType@@@Z,0x00271760,57,Code/GameEngine/Source/GameLogic/AI/SupplyTruckAIUpdate_updateAndPrivateDock_Thunk.cpp,reloc-derived;call-sites=1;identity=real
??0DeployStyleAIUpdateMember@@QAE@XZ,0x0027AE50,181,Code/GameEngine/Source/GameLogic/AI/DeployStyleAIUpdateCtorThunk.cpp,reloc-derived;call-sites=1;identity=real
??1GiantBirdMemberA@@QAE@XZ,0x0027AF40,146,Code/GameEngine/Source/Common/GiantBirdAIUpdateDestructorThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0027ef30@@UAE@XZ,0x0027EED0,67,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0027fcb0@@UAE@XZ,0x0027FAF0,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002802a0@@UAE@XZ,0x0027FF70,32,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00280eb0@@UAE@XZ,0x00280CD0,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00281580@@UAE@XZ,0x002813E0,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
?scanClosestTarget@AutoFindHealingUpdate@@QAEPAVObject@@XZ,0x00281640,286,Code/GameEngine/Source/GameLogic/Object/Update/AutoFindHealingUpdate.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00281c50@@UAE@XZ,0x002818B0,32,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@UGen_t_00282af0_p12pod@@V?$allocator@UGen_t_00282af0_p12pod@@@_STL@@@_STL@@IAEXPAUGen_t_00282af0_p12pod@@ABU3@ABU__false_type@2@I_N@Z,0x00282910,246,Code/gen_small/tgrid_109.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00283430@@UAE@XZ,0x00282E70,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00283760@@UAE@XZ,0x002832C0,76,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??0BannerCarrierUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x00283330,76,Code/GameEngine/Source/GameLogic/AI/BannerCarrierUpdateFriendNewModuleInstanceThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00287100@@UAE@XZ,0x00286DC0,32,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??0BloodthirstyUpdateModuleData@@QAE@XZ,0x00286EC0,119,Code/GameEngine/Source/Common/Thing/BloodthirstyUpdateFriendNewModuleDataThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00287350@@UAE@XZ,0x00287380,96,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
?initTimes@BoneFXUpdate@@IAEXXZ,0x00288540,614,Code/GameEngine/Source/GameLogic/Object/Update/BoneFXUpdate.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@UGen_t_00288ff0_m4pod@@V?$allocator@UGen_t_00288ff0_m4pod@@@_STL@@@_STL@@IAEXPAUGen_t_00288ff0_m4pod@@ABU3@ABU__false_type@2@I_N@Z,0x00288AF0,282,Code/gen_small/fam_019.cpp,reloc-derived;call-sites=1;identity=generated
??0BoneFXUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x00288C50,374,Code/GameEngine/Source/Common/Thing/ModuleFactory.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00289550@@UAE@XZ,0x00289030,242,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00289bb0@@UAE@XZ,0x00289B00,136,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0028a450@@UAE@XZ,0x0028A240,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??0CommandButtonHuntUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x0028AB20,161,Code/GameEngine/Source/Common/Thing/ModuleFactory.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_0028ad70@@UAE@XZ,0x0028AC90,116,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0028b7e0@@UAE@XZ,0x0028B600,32,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0028c3e0@@UAE@XZ,0x0028C230,32,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0028c6b0@@UAE@XZ,0x0028C490,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??0DeletionUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x0028C520,183,Code/GameEngine/Source/Common/Thing/ModuleFactory.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_0028c900@@UAE@XZ,0x0028C7B0,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0028d090@@UAE@XZ,0x0028CFB0,171,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0028d6d0@@UAE@XZ,0x0028D3A0,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??0DetachableRiderUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x0028D580,140,Code/GameEngine/Source/Common/Thing/DetachableRiderUpdateFriendNewModuleInstanceThunk.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@UGen_t_0028dc90_p48pod@@V?$allocator@UGen_t_0028dc90_p48pod@@@_STL@@@_STL@@IAEXPAUGen_t_0028dc90_p48pod@@ABU3@ABU__false_type@2@I_N@Z,0x0028DAB0,346,Code/gen_small/tgrid_124.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00291b80@@UAE@XZ,0x00291890,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00292380@@UAE@XZ,0x002921D0,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00292810@@UAE@XZ,0x00292550,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??0FireSpreadUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x002926C0,134,Code/GameEngine/Source/Common/Thing/ModuleFactory.cpp,reloc-derived;call-sites=2;identity=real
??1FlammableUpdateModuleDataMemberB@@QAE@XZ,0x00294280,150,Code/GameEngine/Source/Common/FlammableUpdateModuleDataDestructorThunk.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@UGen_t_00294cb0_p8cd@@V?$allocator@UGen_t_00294cb0_p8cd@@@_STL@@@_STL@@IAEXPAUGen_t_00294cb0_p8cd@@ABU3@ABU__false_type@2@I_N@Z,0x002949D0,268,Code/gen_small/tgrid_109.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002950a0@@UAE@XZ,0x00294EA0,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00295670@@UAE@XZ,0x002954C0,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00295c40@@UAE@XZ,0x00295AC0,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??0HijackerUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x00295B20,95,Code/GameEngine/Source/Common/Thing/ModuleFactory.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_00296de0@@UAE@XZ,0x00296250,32,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
?erase@?$_Rb_tree@HU?$pair@$$CBHUGen_t_00297170_p12cd@@@_STL@@U?$_Select1st@U?$pair@$$CBHUGen_t_00297170_p12cd@@@_STL@@@2@U?$less@H@2@V?$allocator@U?$pair@$$CBHUGen_t_00297170_p12cd@@@_STL@@@2@@_STL@@QAEXU?$_Rb_tree_iterator@U?$pair@$$CBHUGen_t_00297170_p12cd@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHUGen_t_00297170_p12cd@@@_STL@@@2@@2@0@Z,0x00296620,143,Code/gen_small/tgrid_109.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002977f0@@UAE@XZ,0x002974D0,32,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002982a0@@UAE@XZ,0x00297DE0,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??0LifetimeUpdateModuleData@@QAE@XZ,0x00297E90,26,Code/GameEngine/Source/GameLogic/Object/Update/LifetimeUpdateFriendNewModuleDataThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_002984c0@@UAE@XZ,0x00298380,32,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00298a70@@UAE@XZ,0x00298870,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00298fa0@@UAE@XZ,0x00298CE0,32,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??0PhysicsBehavior@@QAE@PAVThing@@PBVModuleData@@@Z,0x0029A880,202,Code/GameEngine/Source/GameLogic/Object/Update/PhysicsBehaviorFriendNewModuleInstanceThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0029ac10@@UAE@XZ,0x0029AA30,172,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
?applyMotiveForce@PhysicsBehavior@@QAEXPBUCoord3D@@@Z,0x0029AC40,990,Code/GameEngine/Source/Common/ApplyRandomForceNuggetCreateThunk.cpp,reloc-derived;call-sites=1;identity=real
?removeEntry@ProductionUpdate@@AAEXPAVProductionEntry@@@Z,0x0029D210,159,Code/GameEngine/Source/Common/ProductionUpdateDestructorThunk.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@UGen_t_0029fc70_p8cd@@V?$allocator@UGen_t_0029fc70_p8cd@@@_STL@@@_STL@@IAEXPAUGen_t_0029fc70_p8cd@@ABU3@ABU__false_type@2@I_N@Z,0x0029FA20,268,Code/gen_small/tgrid_109.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0029ff70@@UAE@XZ,0x0029FDF0,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
?goProne@ProneUpdate@@QAEXPBVDamageInfo@@@Z,0x002A0120,76,Code/GameEngine/Source/GameLogic/Object/Update/AIUpdateInterface_privateGoProne_Thunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_002a02f0@@UAE@XZ,0x002A0180,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??0RainOfFireUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x002A0920,172,Code/GameEngine/Source/Common/RTS/RainOfFireUpdateFriendNewModuleInstanceThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_002a1170@@UAE@XZ,0x002A0C90,194,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??0RespawnUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x002A1510,168,Code/GameEngine/Source/Common/Thing/RespawnUpdateFriendNewModuleInstanceThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_002a16c0@@UAE@XZ,0x002A16F0,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002a37e0@@UAE@XZ,0x002A3540,32,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002a43b0@@UAE@XZ,0x002A41D0,32,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
?getSpecialPowerType@SpecialAbilityUpdate@@QBE?AW4SpecialPowerType@@XZ,0x002A6320,45,Code/GameEngine/Source/GameLogic/Object/Object.cpp,reloc-derived;call-sites=1;identity=real
?onExit@SpecialAbilityUpdate@@AAEX_N0@Z,0x002A8540,814,Code/GameEngine/Source/Common/SpecialAbilityUpdateDestructorThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_002ab080@@UAE@XZ,0x002AAEF0,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002ab620@@UAE@XZ,0x002AB3B0,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??0StealthDetectorUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x002AB4A0,174,Code/GameEngine/Source/Common/Thing/ModuleFactory.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_002acd50@@UAE@XZ,0x002AC070,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002ae3a0@@UAE@XZ,0x002AE130,32,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??0StructureCollapseUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x002AE200,174,Code/GameEngine/Source/Common/Thing/ModuleFactory.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_002af3a0@@UAE@XZ,0x002AEF80,32,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??0StructureToppleUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x002AF1E0,205,Code/GameEngine/Source/Common/Thing/ModuleFactory.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@UGen_t_002b0940_p8pod@@V?$allocator@UGen_t_002b0940_p8pod@@@_STL@@@_STL@@IAEXPAUGen_t_002b0940_p8pod@@ABU3@ABU__false_type@2@I_N@Z,0x002B0710,302,Code/gen_small/tgrid_133.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002b0c30@@UAE@XZ,0x002B0A70,25,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002b1210@@UAE@XZ,0x002B0F60,32,Code/gen_small/dtors_003.cpp,reloc-derived;call-sites=1;identity=generated
?applyTopplingForce@ToppleUpdate@@QAEXPBUCoord3D@@MI@Z,0x002B1BC0,832,Code/GameEngine/Source/GameLogic/Object/Object.cpp,reloc-derived;call-sites=1;identity=real
?getWakeFrame@UpdateModule@@IBE?AW4UpdateSleepTime@@XZ,0x002B2020,24,Code/GameEngine/Source/GameLogic/AI/AIUpdateInterface_setQueueForPathTime_Thunk.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_002b2410@@UAE@XZ,0x002B2100,39,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002b2c70@@UAE@XZ,0x002B2AB0,39,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002b3130@@UAE@XZ,0x002B2F60,49,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
?call_0002105d@AssaultTransportAIUpdateBase@@IAEXXZ,0x002B4320,124,Code/GameEngine/Source/GameLogic/AI/AssaultTransportAIUpdateCtorThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_002b4770@@UAE@XZ,0x002B43C0,49,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002b55d0@@UAE@XZ,0x002B53E0,113,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002b6ae0@@UAE@XZ,0x002B6420,11,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002b8590@@UAE@XZ,0x002B85C0,94,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002bc920@@UAE@XZ,0x002BBAC0,11,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002bc950@@UAE@XZ,0x002BBCF0,11,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002c1b90@@UAE@XZ,0x002BF7D0,94,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002c0330@@UAE@XZ,0x002C0360,11,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1GiantBirdNestedTail@@QAE@XZ,0x002C2280,219,Code/GameEngine/Source/Common/GiantBirdAIUpdateDestructorThunk.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_002c4450@@UAE@XZ,0x002C4190,49,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002c4b30@@UAE@XZ,0x002C4980,49,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??0SiegeAIUpdateModuleData@@QAE@XZ,0x002C52E0,18,Code/GameEngine/Source/GameLogic/AI/SiegeAIUpdateFriendNewModuleDataThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_002c54a0@@UAE@XZ,0x002C5390,39,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002c60d0@@UAE@XZ,0x002C59E0,11,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002c7160@@UAE@XZ,0x002C7080,39,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002c7690@@UAE@XZ,0x002C7580,39,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002c8760@@UAE@XZ,0x002C8120,11,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
?computeApproachPosition@DockUpdate@@IAE?AUCoord3D@@HPAVObject@@@Z,0x002CB740,453,Code/GameEngine/Source/GameLogic/Object/Update/DockUpdate/DockUpdate.cpp,reloc-derived;call-sites=3;identity=real
?_M_insert_aux@?$vector@_NV?$allocator@_N@_STL@@@_STL@@IAEXU?$_Bit_iter@U_Bit_reference@_STL@@PAU12@@2@_N@Z,0x002CBF30,566,Code/GameEngine/Source/GameLogic/Object/Update/DockUpdate/DockUpdate.cpp,reloc-derived;call-sites=2;identity=real
?_M_fill_insert@?$vector@_NV?$allocator@_N@_STL@@@_STL@@QAEXU?$_Bit_iter@U_Bit_reference@_STL@@PAU12@@2@I_N@Z,0x002CC290,653,Code/GameEngine/Source/GameLogic/Object/Update/DockUpdate/DockUpdate.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_002cd180@@UAE@XZ,0x002CCD10,281,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??0SupplyCenterDockUpdateBase@@QAE@PAVThing@@PBVModuleData@@@Z,0x002CD4B0,464,Code/GameEngine/Source/GameLogic/Object/Update/DockUpdate/SupplyCenterDockUpdateConstructor.cpp,reloc-derived;call-sites=3;identity=real
??1Gen_dtor_002cdbc0@@UAE@XZ,0x002CDAE0,32,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002ce580@@UAE@XZ,0x002CE2D0,42,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
?unloadNext@RailedTransportDockUpdate@@IAEXXZ,0x002CE600,277,Code/GameEngine/Source/GameLogic/Object/Update/DockUpdate/RailedTransportDockUpdate.cpp,reloc-derived;call-sites=1;identity=real
??0RepairDockUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x002CED20,67,Code/GameEngine/Source/Common/Thing/ModuleFactory.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_002ceea0@@UAE@XZ,0x002CEDC0,32,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002cf290@@UAE@XZ,0x002CF170,32,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002cf860@@UAE@XZ,0x002CF6B0,32,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??0SupplyWarehouseDockUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x002CF800,65,Code/GameEngine/Source/Common/Thing/ModuleFactory.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_002cfee0@@UAE@XZ,0x002CFC30,32,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??0DefaultProductionExitUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x002CFD40,160,Code/GameEngine/Source/Common/Thing/ModuleFactory.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_002d0780@@UAE@XZ,0x002D0480,32,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??0SpawnPointProductionExitUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x002D1480,422,Code/GameEngine/Source/Common/Thing/ModuleFactory.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_002d18c0@@UAE@XZ,0x002D17A0,133,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
?initializeBonePositions@SpawnPointProductionExitUpdate@@AAEXXZ,0x002D18F0,1457,Code/GameEngine/Source/GameLogic/Object/Update/ProductionExitUpdate/SpawnPointProductionExitUpdate.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_002d2490@@UAE@XZ,0x002D2210,32,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??0SupplyCenterProductionExitUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,0x002D22F0,160,Code/GameEngine/Source/Common/Thing/ModuleFactory.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_002d2bb0@@UAE@XZ,0x002D2A60,32,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002d2fa0@@UAE@XZ,0x002D2E30,32,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002d33b0@@UAE@XZ,0x002D3080,141,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??0AudioLoopUpgrade@@QAE@PAVThing@@PBVModuleData@@@Z,0x002D32B0,193,Code/GameEngine/Source/Common/Thing/AudioLoopUpgradeFriendNewModuleInstanceThunk.cpp,reloc-derived;call-sites=1;identity=real
??0W3DOverlordTankDrawModuleData@@QAE@XZ,0x002D3640,90,Code/GameEngineDevice/Source/W3DDevice/Common/Thing/W3DModuleFactory.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_002d3740@@UAE@XZ,0x002D36B0,113,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002d3900@@UAE@XZ,0x002D3770,32,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002d3f20@@UAE@XZ,0x002D3DA0,32,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002d42a0@@UAE@XZ,0x002D40E0,32,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002d46a0@@UAE@XZ,0x002D44E0,39,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??0GenerateMinefieldBehaviorModuleData@@QAE@XZ,0x002D4B30,123,Code/GameEngine/Source/Common/Thing/ModuleFactory.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_002d4bd0@@UAE@XZ,0x002D4C00,150,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_002d4e20@@UAE@XZ,0x002D4CC0,32,Code/gen_small/dtors_004.cpp,reloc-derived;call-sites=1;identity=generated
