name,address,notes
?parse@EvaParseMessageFromIniShim@@SAXPAVINI@@PAX1PBX@Z,0x00425B80,Eva parseEvaMessageFromIni incremental-link thunk target through a TU-local forwarding shim
?parse@INIParseAnim2DTemplateShim@@SAXPAVINI@@PAX1PBX@Z,0x000BAB30,INI parseAnim2DTemplate incremental-link thunk target through a TU-local forwarding shim
?parse@INIParseDynamicAudioEventRTSShim@@SAXPAVINI@@PAX1PBX@Z,0x000BB9A0,INI parseDynamicAudioEventRTS incremental-link thunk target through a TU-local forwarding shim
?parse@INIParseScienceVectorShim@@SAXPAVINI@@PAX1PBX@Z,0x000BCD80,INI parseScienceVector incremental-link thunk target through a TU-local forwarding shim
?parse@INIParseSoundsListShim@@SAXPAVINI@@PAX1PBX@Z,0x000B1DF0,INI parseSoundsList incremental-link thunk target through a TU-local forwarding shim
?parse@TransitionDamageFXModuleDataParseFXListShim@@SAXPAVINI@@PAX1PBX@Z,0x00251ED0,TransitionDamageFXModuleData parseFXList incremental-link thunk target through a TU-local forwarding shim
?parse@TransitionDamageFXModuleDataParseObjectCreationListShim@@SAXPAVINI@@PAX1PBX@Z,0x00251F70,TransitionDamageFXModuleData parseObjectCreationList incremental-link thunk target through a TU-local forwarding shim
?parseBitString32@INI@@SAXPAV1@PAX1PBX@Z,0x00850E70
?parseBlock@INI@@QAEXVAsciiString@@@Z,0x00851350,provisional name for the per-block dispatcher loadFile drives
?parseColor@@YA_NPAHPAD@Z,0x00484610,decoded from parseDefaultColor call site
?parseCommonStuff@@YAXPAVINI@@PBQBDAAW4VeterancyLevel@@2AAW4DamageType@@3@Z,0x00065F80
?parseDurationReal@INI@@SAXPAV1@PAX1PBX@Z,0x0003D9B0
?parseDurationUnsignedInt@INI@@SAXPAV1@PAX1PBX@Z,0x000324DE
?parseFXList@INI@@SAXPAV1@PAX1PBX@Z,0x00004B47,INI::parseFXList thunk
?parseFXList@INI@@SAXPAV1@PAX1PBX@Z,0x00851EE0,INI::parseFXList body
?parseFontDesc@GlobalLanguageParseFontDescShim@@SAXPAVINI@@PAX1PBX@Z,0x00439150,GlobalLanguage incremental-link static thunk target through a TU-local forwarding shim
?parseFromINI@BitFlags116ParseFromINIShim@@SAXPAVINI@@PAX1PBX@Z,0x00129810,BitFlags<116>::parseFromINI incremental-link thunk target through a TU-local forwarding shim
?parseFromINI@BitFlags45ParseFromINIShim@@SAXPAVINI@@PAX1PBX@Z,0x00204E70,BitFlags<45>::parseFromINI incremental-link thunk target through a TU-local forwarding shim
?parseInt@INI@@SAXPAV1@PAX1PBX@Z,0x00852A60
?parseLine@INI@@IAEXVAsciiString@@@Z,0x00851350,BFME factors the per-line block dispatch out of load - name is ours
?parseMappedImage@INI@@SAXPAV1@PAX1PBX@Z,0x0000FC3B
?parseObjectCreationList@INI@@SAXPAV1@PAX1PBX@Z,0x0003CBA0
?parseParticleSystem@BoneFXParseParticleSystemShim@@SAXPAVINI@@PAX1PBX@Z,0x00287E40,BoneFXUpdateModuleData::parseParticleSystem incremental-link thunk target through a TU-local forwarding shim
?parseParticleSystem@TransitionDamageFXParseParticleSystemShim@@SAXPAVINI@@PAX1PBX@Z,0x00252010,TransitionDamageFXModuleData::parseParticleSystem incremental-link thunk target through a TU-local forwarding shim
?parseParticleSystemTemplate@INI@@SAXPAV1@PAX1PBX@Z,0x00040C1E
?parsePercentToReal@INI@@SAXPAV1@PAX1PBX@Z,0x00852EE0
?parseRGBColor@INI@@SAXPAV1@PAX1PBX@Z,0x00852F50
?parseReal@INI@@SAXPAV1@PAX1PBX@Z,0x00852B20
?parseScience@INI@@SAXPAV1@PAX1PBX@Z,0x0001393A
?parseUnsignedInt@INI@@SAXPAV1@PAX1PBX@Z,0x00852AC0
?parseWeaponBonusSet@WeaponBonusSet@@QAEXPAVINI@@@Z,0x00019BC8
?parseWeaponTemplate@INI@@SAXPAV1@PAX1PBX@Z,0x0000CBDF
?peerParseQuery@@YAHPAXPADHPAUsockaddr@@@Z,0x00857570
?performUpgradeFX@UpgradeMuxData@@QBEXPAVObject@@@Z,0x0002E320,pinharvest x1 (thunk)
?performUpgradeFX@UpgradeMuxData@@QBEXPAVObject@@@Z,0x0002EB4F,pinharvest x1 (thunk)
?playerHasPrereqsForScience@ScienceStore@@QBE_NPBVPlayer@@W4ScienceType@@@Z,0x0000DCDD
?pointInTrigger@PolygonTrigger@@QBE_NAAUICoord3D@@@Z,0x0004AB6F,decoded target call from PartitionFilterPolygonTrigger::allow
?pop@?$queue@VPingRequest@@V?$deque@VPingRequest@@V?$allocator@VPingRequest@@@_STL@@@_STL@@@_STL@@QAEXXZ,0x0003BFED
?pop@?$queue@VPingResponse@@V?$deque@VPingResponse@@V?$allocator@VPingResponse@@@_STL@@@_STL@@@_STL@@QAEXXZ,0x000412A4
?pop@Shell@@QAEXXZ,0x00006AAA
?popFront@BFMENetworkQueue1@@QAEXXZ,0x00023592,native BFME queue pop helper for wrapper queue +0x3c
?popFront@BFMENetworkQueue1PopFrontShim@@QAEXXZ,0x00656BD0,BFMENetworkQueue1::popFront incremental-link thunk target through a TU-local forwarding shim
?popFront@BFMENetworkQueue@@QAEXXZ,0x0002491A,native BFME queue pop helper for wrapper queue +0x14
?popFront@BFMENetworkQueuePopFrontShim@@QAEXXZ,0x00656B60,BFMENetworkQueue::popFront incremental-link thunk target through a TU-local forwarding shim
?pop_front@?$deque@VPSRequest@@V?$allocator@VPSRequest@@@_STL@@@_STL@@QAEXXZ,0x0002D77C,derived-ICF
?pop_front@?$deque@VPeerRequest@@V?$allocator@VPeerRequest@@@_STL@@@_STL@@QAEXXZ,0x0002D77C
?pop_front@?$deque@VPeerResponse@@V?$allocator@VPeerResponse@@@_STL@@@_STL@@QAEXXZ,0x0002A3C4
?pop_front@DequePopFrontShim@_STL@@QAEXXZ,0x006486F0,_STL deque pop_front PSRequest/PeerRequest incremental-link thunk target through a TU-local forwarding shim
?pop_front@PeerResponseDequePopFrontShim@_STL@@QAEXXZ,0x00648760,_STL deque PeerResponse pop_front incremental-link thunk target through a TU-local forwarding shim
?populate@ControlBarPopulateObserverListShim@@QAEXXZ,0x004A9CD0,ControlBar populateObserverList incremental-link thunk target through a TU-local forwarding shim
?populateLadderListBox@@YAXXZ,0x004D8740,pinharvest x1 (body)
?populateObserverInfoWindow@ControlBar@@QAEXXZ,0x000431C1
?populateObserverList@ControlBar@@QAEXXZ,0x00036BA1
?portableMapPathToRealMapPath@GameState@@QBE?AV?$StringBase@D@@ABV2@@Z,0x0010F550,same body as the AsciiString-typed ledger row; BFME AsciiString is StringBase<char> so the callee mangles with the instantiation
?preprocessMacro@INI@@SAPBDPBD@Z,0x008524B0,provisional name for BFME INI macro substitution; called by scanInt/scanReal
?probed@NAT@@IAEXH@Z,0x00671DE0,processGlobalMessage callee (ILT body)
?processAck@Connection@@QAEPAVNetCommandRef@@GEI@Z,0x00661CC0,the three-argument form; BFME passes the ack's original execution frame as well as the command id and player id
?processContextSensitiveButtonClick@ControlBar@@QAE?AW4CBCommandStatus@@PAVGameWindow@@W4GadgetGameMessage@@@Z,0x00046F88
?processDestroyList@GameWindowManager@@IAEXXZ,0x0002054A,called with ecx=this as the first statement of GameWindowManager::update at 0x0047C320 which is ZH source order; body 0x0047C0E0 sits in GameWindowManager code
?processDisconnectFrame@DisconnectManager@@IAEXPAVNetCommandMsg@@PAVConnectionManager@@@Z,0x0066BD80
?processDisconnectPlayer@DisconnectManager@@IAEXPAVNetCommandMsg@@PAVConnectionManager@@@Z,0x0066C760
?processDisconnectScreenOff@DisconnectManager@@IAEXPAVNetCommandMsg@@PAVConnectionManager@@@Z,0x0066B890
?processProgress@GameLogic@@QAEXHH@Z,0x0002E66D
?push@?$queue@VPeerResponse@@V?$deque@VPeerResponse@@V?$allocator@VPeerResponse@@@_STL@@@_STL@@@_STL@@QAEXABVPeerResponse@@@Z,0x0003CE07
?push@PeerResponseQueuePushShim@_STL@@QAEXPBX@Z,0x0064CB30,_STL queue PeerResponse push incremental-link thunk target through a TU-local forwarding shim
?push_back_aux@DequeGameResultsResponseThunkShim@_STL@@QAEXPBX@Z,0x006421D0,_STL deque _M_push_back_aux_v incremental-link thunk target through a TU-local forwarding shim
?push_back_aux@DequePingRequestThunkShim@_STL@@QAEXPBX@Z,0x00660750,_STL deque _M_push_back_aux_v incremental-link thunk target through a TU-local forwarding shim
?push_back_aux@DequePingResponseThunkShim@_STL@@QAEXPBX@Z,0x00660880,_STL deque _M_push_back_aux_v incremental-link thunk target through a TU-local forwarding shim
?push_back_aux@DequePushBackAuxVThunkShim@_STL@@QAEXPBX@Z,0x00369710,_STL deque _M_push_back_aux_v incremental-link thunk target through a TU-local forwarding shim
?push_back_aux@DequePushBackAuxValueThunksShim@_STL@@QAEXPBX@Z,0x006420E0,_STL deque _M_push_back_aux_v incremental-link thunk target through a TU-local forwarding shim
?queue@TransportQueueSendShim@@QAE_NIGPBEH@Z,0x00683830,Transport queueSend incremental-link thunk target through a TU-local forwarding shim
?queuePacket@LANAPI@@QAEXPAVLANAPIRequestPacket@@H@Z,0x0002B599,RequestLobbyLeave packet call; ILT thunk for LANAPI::sendMessage body 0x00684CF0
?queueSend@Transport@@QAE_NIGPBEH@Z,0x00049F80,ILT thunk; real body 0x683830 (from NAT::sendAProbe)
?queueSend@Transport@@QAE_NPAUNetPacketAddress@@PBEH@Z,0x00683830,BFME takes the address as a struct pointer, so three args where the reference has four; the ledger row for the four-arg name is the incremental-link thunk
?reacquire@W3DVolumetricShadowManagerReAcquireShim@@QAE_NXZ,0x007C1180,W3DVolumetricShadowManager ReAcquireResources incremental-link thunk target through a TU-local forwarding shim
?read@UDPReadShim@@QAEHPAEIPAUsockaddr_in@@@Z,0x00684630,UDP Read incremental-link thunk target through a TU-local forwarding shim
?readChatMessage@NetPacket@@KAPAVNetCommandMsg@@PAEAAH@Z,0x0067E760,identified by the NetChatCommandMsg constructor it calls; source is one instruction pair off
?readDict@DataChunkInput@@QAE?AVDict@@XZ,0x00022683
?readDisconnectChatMessage@NetPacket@@KAPAVNetCommandMsg@@PAEAAH@Z,0x0067E620,identified by the NetDisconnectChatCommandMsg constructor it calls; source is one instruction pair off, see NetPacket_read.cpp
?readGameMessage@NetPacket@@KAPAVNetCommandMsg@@PAEAAH@Z,0x0067E3F0,identified by the GameMessageParser and readGameMessageArgumentFromPacket calls in its body; body not yet owned
?readGameMessageArgumentFromPacket@NetPacket@@KAXW4GameMessageArgumentDataType@@PAVNetGameCommandMsg@@PAEAAHH@Z,0x0067CE30,BFME passes the game message type as a fifth argument; the ledger row carries the reference's four-argument name for the same body
?readGameSpyStatsAuthKeyMessage@NetPacket@@KAPAVNetCommandMsg@@PAEAAH@Z,0x0067EC70,identified by the type-6 constructor and both setters it calls; source is one instruction pair off
?readInt@DataChunkInput@@QAEHXZ,0x0003A805
?readRequestGameSpyStatsAuthKeyMessage@NetPacket@@KAPAVNetCommandMsg@@PAEAAH@Z,0x0067EB80,identified by the type-5 constructor and setText1C it calls; source is one instruction pair off
?readUnicodeString@@YA?AVUnicodeString@@PAU_iobuf@@@Z,0x000322F4,shared replay Unicode string reader thunk
?readUntilSemicolon@@YAXPAVFile@@PADH@Z,0x004843E0,decoded from parseDefaultColor call site
?read_dcg@MeshModelClass@@IAE?AW4WW3DErrorType@@AAVChunkLoadClass@@PAVMeshLoadContextClass@@@Z,0x0096D500,rel32 pin for read_material_pass
?read_dig@MeshModelClass@@IAE?AW4WW3DErrorType@@AAVChunkLoadClass@@PAVMeshLoadContextClass@@@Z,0x0096D810,rel32 pin for read_material_pass
?read_shader_ids@MeshModelClass@@IAE?AW4WW3DErrorType@@AAVChunkLoadClass@@PAVMeshLoadContextClass@@@Z,0x0096D3C0,rel32 pin for read_material_pass
?read_texture_ids@MeshModelClass@@IAE?AW4WW3DErrorType@@AAVChunkLoadClass@@PAVMeshLoadContextClass@@@Z,0x0096DB40,decoded from read_texture_stage call site
?read_texture_stage@MeshModelClass@@IAE?AW4WW3DErrorType@@AAVChunkLoadClass@@PAVMeshLoadContextClass@@@Z,0x0096ED60,rel32 pin for read_material_pass
?read_vertex_material_ids@MeshModelClass@@IAE?AW4WW3DErrorType@@AAVChunkLoadClass@@PAVMeshLoadContextClass@@@Z,0x0096D300,rel32 pin for read_material_pass
?realMapPathToPortableMapPath@GameState@@QBE?AV?$StringBase@D@@ABV2@@Z,0x0010F280,same body as the AsciiString-typed ledger row; BFME AsciiString is StringBase<char> so the callee mangles with the instantiation
?refreshTerrain@Radar@@UAEXPAVTerrainLogic@@@Z,0x0002F8DD,pinharvest x1 (thunk)
?refreshTerrain@Radar@@UAEXPAVTerrainLogic@@@Z,0x0003A21A,pinharvest x1 (thunk)
?refreshTerrain@Radar@@UAEXPAVTerrainLogic@@@Z,0x0089F420,pinharvest x1 (body)
?release@DictReleaseDataShim@@QAEXXZ,0x000681C0,Dict releaseData incremental-link thunk target through a TU-local forwarding shim
?release@DistLODClassFreeShim@@QAEXXZ,0x00725B70,DistLODClass incremental-link Free target through a TU-local layout shim
?release@W3DShadowContainerShim@@QAEXXZ,0x0001E344,W3DProjectedShadowManager ReleaseResources container helper shim
?releaseBuffer@AsciiString@@IAEXXZ,0x00887940,Ghidra GrabWindowInfo direct callee
?releaseBuffer@BFMERetailAsciiString@@AAEXXZ,0x00887940
?releaseBuffer@UnicodeString@@IAEXXZ,0x0000D828,site-decoded x9 (thunk)
?releaseBuffer@UnicodeString@@IAEXXZ,0x00018949,site-decoded x9 (thunk)
?releaseBuffer@UnicodeString@@IAEXXZ,0x0003B304,site-decoded x6 (thunk)
?releaseBuffer@UnicodeString@@IAEXXZ,0x00887940,additive; per-TU copy (static 0x01336E2C)
?releaseBuffer@UnicodeString@@IAEXXZ,0x008881D0,BFME releaseBuffer body (inlined ~UnicodeString call sites encode this)
?releaseBuffer@UnicodeString@@IAEXXZ,0x009409F0
?releaseData@Dict@@AAEXXZ,0x00014475
?releaseTrack@WaterTracksRenderSystem@@IAEXPAVWaterTracksObj@@@Z,0x0000E250
?releaseWindowPointers@@YAXXZ,0x004C3170,pinharvest x1 (body)
?remove@Dict@@QAE_NW4NameKeyType@@@Z,0x000072B6
?removeAllTerrainBibs@BaseHeightMapRenderObjClass@@QAEXXZ,0x0000CC8E,pinharvest x1 (thunk)
?removeFromBuildList@SidesInfo@@QAEHPAVBuildListInfo@@@Z,0x0000A5A6
?removeGoal@Pathfinder@@QAEXPAVObject@@@Z,0x0002248F,pinharvest x1 (thunk)
?removeGoal@Pathfinder@@QAEXPAVObject@@@Z,0x00041506,pinharvest x1 (thunk)
?removeGoal@Pathfinder@@QAEXPAVObject@@@Z,0x0089F530,pinharvest x1 (body)
?removeNamedMapReveal@ScriptEngine@@QAEXABVAsciiString@@@Z,0x00022610,ILT thunk; real body 0x74D440
?removeObjectBuilt@ScoreKeeper@@QAEXPBVObject@@@Z,0x000016CC,pinharvest x2 (thunk)
?removePos@Pathfinder@@QAEXPAVObject@@@Z,0x0002F8DD,pinharvest x1 (thunk)
?removePos@Pathfinder@@QAEXPAVObject@@@Z,0x0003A21A,pinharvest x1 (thunk)
?removePos@Pathfinder@@QAEXPAVObject@@@Z,0x0089F420,pinharvest x1 (body)
?removeProp@W3DPropBuffer@@QAEXH@Z,0x00018F84
?removePropsForConstruction@W3DPropBuffer@@QAEXPBUCoord3D@@ABVGeometryInfo@@M@Z,0x0001B054,removeTreesAndPropsForConstruction tail-call target (incremental-link thunk; body 0x7039E0 sits in the W3DPropBuffer.cpp region)
?removeTeam@TeamsInfoRec@@QAEXH@Z,0x0000D828,pinharvest x3 (thunk)
?removeTeam@TeamsInfoRec@@QAEXH@Z,0x0003275E,pinharvest x2 (thunk)
?removeTerrainBibHighlighting@BaseHeightMapRenderObjClass@@QAEXXZ,0x0000CC8E,pinharvest x1 (thunk)
?removeTree@W3DTreeBuffer@@QAEXW4DrawableID@@@Z,0x0003AC60
?removeTreesAndPropsForConstruction@BaseHeightMapRenderObjClass@@QAEXPBUCoord3D@@ABVGeometryInfo@@M@Z,0x0001A492,pinharvest x1 (thunk)
?removeTreesAndPropsForConstruction@BaseHeightMapRenderObjClass@@QAEXPBUCoord3D@@ABVGeometryInfo@@M@Z,0x00023439,pinharvest x1 (thunk)
?removeTreesAndPropsForConstruction@BaseHeightMapRenderObjClass@@QAEXPBUCoord3D@@ABVGeometryInfo@@M@Z,0x0002A833,pinharvest x1 (thunk)
?render@BaseHeightMapRenderTreesShim@@QAEXPAVCameraClass@@@Z,0x006CD990,BaseHeightMapRenderObjClass renderTrees incremental-link thunk target through a TU-local forwarding shim
?renderMirror@WaterRenderObjClass@@IAEXPAVCameraClass@@@Z,0x00040809,REL32 pin for WaterRenderObjClass::updateRenderTargetTextures
?renderTrees@BaseHeightMapRenderObjClass@@QAEXPAVCameraClass@@@Z,0x0003FE36
?render_box@BoxRenderObjClass@@IAEXAAVRenderInfoClass@@ABVVector3@@1@Z,0x00956F40,rel32 pin for exact-ambiguous landing
?requestCallback@BuddyThreadClass@@QAEXPAVGPConnection@@PAUGPRecvBuddyRequestArg@@@Z,0x00031D9F
?reserve@?$vector@UHorzLine@@V?$allocator@UHorzLine@@@_STL@@@_STL@@QAEXI@Z,0x0000DE95
?reserve@HorzLineVectorReserveShim@_STL@@QAEXI@Z,0x00068FA0,incremental-link thunk target through a TU-local forwarding shim
?reset@ControlBarScheme@@QAEXXZ,0x0002E2D5
?reset@FrameData@@QAEXXZ,0x0003BB6F,ICF-folded onto init; ZH's reset is just a call to init
?reset@NetCommandList@@QAEXXZ,0x0000B9CE,ILT thunk retail call sites use; real body 0x6731A0
?reset@NetCommandList@@QAEXXZ,0x00015479,pinharvest x1 (thunk)
?reset@NetCommandList@@QAEXXZ,0x00037565,pinharvest x1 (thunk)
?reset@SidesInfoSegmentShim@@QAEXXZ,0x00033F46,SidesInfo clear first segment helper shim
?resetShader@W3DShaderManager@@SAXW4ShaderTypes@1@@Z,0x00014367,pinharvest x1 (thunk)
?resetToRestPosition@AnimateWindowManager@@QAEXXZ,0x00038F7D,ILT thunk -> 0x45D520; retail call sites use the thunk
?resize@?$hashtable@U?$pair@$$CBW4NameKeyType@@PAVBucket@@@_STL@@W4NameKeyType@@U?$hash@W4NameKeyType@@@rts@@U?$_Select1st@U?$pair@$$CBW4NameKeyType@@PAVBucket@@@_STL@@@2@U?$equal_to@W4NameKeyType@@@5@V?$allocator@U?$pair@$$CBW4NameKeyType@@PAVBucket@@@_STL@@@2@@_STL@@QAEXI@Z,0x0008FB70,NameKeyGenerator aux hash_map hashtable<>::resize() proven via nameToKey(const char*) insert call site
?resize@?$vector@UICoord2D@@V?$allocator@UICoord2D@@@_STL@@@_STL@@QAEXI@Z,0x0000366B
?resize@ICoord2DVectorResizeShim@_STL@@QAEXI@Z,0x00453DF0,incremental-link thunk target through a TU-local forwarding shim
?revalidateOccupiers@SpawnPointProductionExitUpdate@@AAEXXZ,0x0002374A
?run@BitFlagsCountInverseIntersectionShim@@QBEHABV1@@Z,0x00786BD0,BitFlags countInverseIntersection incremental-link thunk target through a TU-local forwarding shim
?run@BitFlagsHFCountInverseIntersectionShim@@QBEHABV1@@Z,0x00421830,BitFlags@117 countInverseIntersection incremental-link thunk target through a TU-local forwarding shim
?run@BuddyThreadClassConnectCallbackShim@@QAEXPAVGPConnection@@PAUGPConnectResponseArg@@@Z,0x0063E490,BuddyThreadClass connectCallback incremental-link thunk target through a TU-local forwarding shim
?run@BuddyThreadClassErrorCallbackShim@@QAEXPAVGPConnection@@PAUGPErrorArg@@@Z,0x0063D210,BuddyThreadClassErrorCallbackShim incremental-link thunk target through a TU-local forwarding shim
?run@BuddyThreadClassMessageCallbackShim@@QAEXPAVGPConnection@@PAUGPRecvBuddyMessageArg@@@Z,0x0063C910,BuddyThreadClass messageCallback incremental-link thunk target through a TU-local forwarding shim
?run@BuddyThreadClassRequestCallbackShim@@QAEXPAVGPConnection@@PAUGPRecvBuddyRequestArg@@@Z,0x0063CA60,BuddyThreadClass requestCallback incremental-link thunk target through a TU-local forwarding shim
?run@BuddyThreadClassStatusCallbackShim@@QAEXPAVGPConnection@@PAUGPRecvBuddyStatusArg@@@Z,0x0063A9F0,BuddyThreadClass statusCallback incremental-link thunk target through a TU-local forwarding shim
?run@ConditionDuplicateShim@@QBEPAVCondition@@XZ,0x00357D30,Condition duplicate incremental-link thunk target through a TU-local forwarding shim
?run@DictEnsureUniqueShim@@QAEPAUDictPair@1@H_NPAU21@@Z,0x000683D0,Dict ensureUnique incremental-link thunk target through a TU-local forwarding shim
?run@DieMuxDataGetFieldParseShim@@SAPBUFieldParse@@XZ,0x00255140,DieMuxData getFieldParse incremental-link thunk target through a TU-local forwarding shim
?run@DrawableClearAndSetModelConditionStateShim@@QAEXW4ModelConditionFlagType@@0@Z,0x00526660,Drawable clearAndSetModelConditionState incremental-link thunk target through a TU-local forwarding shim
?run@FXListAtBonePosDoFxAtBonesShim@@QBEXPBVObject@@H@Z,0x0042D8E0,FXListAtBonePosFXNugget doFxAtBones incremental-link thunk target through a TU-local forwarding shim
?run@FXListDoFXPosShim@@QBEXPBUCoord3D@@PBVMatrix3D@@M0M@Z,0x001D6770,FXList doFXPos incremental-link thunk target through a TU-local forwarding shim
?run@GadgetListBoxSetColorsShim@@SAXPAVGameWindow@@HHHHHHHHHHHH@Z,0x004B6D40,GadgetListBoxSetColors incremental-link thunk target through a TU-local forwarding shim
?run@GetGameLogicRandomValueRealShim@@SAMMMPADH@Z,0x00096DD0,GetGameLogicRandomValueReal incremental-link thunk target through a TU-local forwarding shim
?run@HideInGameChatShim@@SAXXZ,0x00512670,HideInGameChat incremental-link thunk target through a TU-local forwarding shim
?run@IniParseObjectFilterShim@@SAXPAVINI@@PAX1PBX@Z,0x0039F470,iniParseObjectFilter incremental-link thunk target through a TU-local forwarding shim
?run@MessageBoxOkShim@@SAPAVGameWindow@@VUnicodeString@@0P6AXXZ@Z,0x004C6730,MessageBoxOk incremental-link thunk target through a TU-local forwarding shim
?run@PopulateLobbyPlayerListboxShim@@SAXXZ,0x004FB500,PopulateLobbyPlayerListbox incremental-link thunk target through a TU-local forwarding shim
?run@RadarRefreshTerrainShim@@QAEXPAVTerrainLogic@@@Z,0x0024E990,Radar refreshTerrain incremental-link thunk target through a TU-local forwarding shim
?run@RefreshGameListBoxShim@@SAXPAVGameWindow@@_N@Z,0x0062E2E0,RefreshGameListBox incremental-link thunk target through a TU-local forwarding shim
?run@ReleaseWindowLayoutShim@@SAXPAVWindowLayout@@@Z,0x00522740,ReleaseWindowLayout incremental-link thunk target through a TU-local forwarding shim
?run@TeamFactoryClearShim@@QAEXXZ,0x000F6CA0,TeamFactory clear incremental-link thunk target through a TU-local forwarding shim
?run@VectorClassClearShim@@QAEXXZ,0x00410970,VectorClass Clear incremental-link thunk target through a TU-local forwarding shim
?run@VectorClassClearSplineShim@@QAEXXZ,0x006731A0,VectorClass spline Clear incremental-link thunk target through a TU-local forwarding shim
?run@WinInstanceDataInitShim@@QAEXXZ,0x00499850,WinInstanceData init incremental-link thunk target through a TU-local forwarding shim
?run@XferRandomVariableShim@@SAXAAVXfer@@AAVGameClientRandomVariable@@@Z,0x0010C4D0,xferRandomVariable incremental-link thunk target through a TU-local forwarding shim
?saveReplay@@YAXVUnicodeString@@@Z,0x004DE8E0,PopupReplaySystem callee from decode_calls
?scanIndexList@INI@@SAHPBDPBQBD@Z,0x008509E0
?scanInt@INI@@SAHPBD@Z,0x00852620,INI parser
?scanLookupList@INI@@SAHPBDPBULookupListRec@@@Z,0x00850A70,pinharvest x4 (body)
?scanReal@INI@@SAMPBD@Z,0x008526E0
?scanUnsignedInt@INI@@SAIPBD@Z,0x00852680
?searchListForRadarLocationMatch@Radar@@IAEPAVObject@@PAVRadarObject@@PAUICoord2D@@@Z,0x0000C6DA
?selectFriends@SelectionTranslator@@AAE_NPAVDrawable@@PAVGameMessage@@_N@Z,0x000282B8
?send@ConnectionManagerSendFrameDataShim@@QAEXII@Z,0x00664D20,ConnectionManager sendFrameDataToPlayer incremental-link thunk target through a TU-local forwarding shim
?send@NATSendMangledPortShim@@QAEXGPAVGameSlot@@@Z,0x006718A0,NAT sendMangledPortNumberToTarget incremental-link thunk target through a TU-local forwarding shim
?send@TransportDoSendShim@@QAE_NXZ,0x006834B0,Transport doSend incremental-link thunk target through a TU-local forwarding shim
?sendFrameDataToPlayer@ConnectionManager@@QAEXII@Z,0x0000BE10,ILT thunk; real body 0x664D20 which raises the per-player watermark at +0x12060
?sendLocalCommand@ConnectionManager@@QAEXPAVNetCommandMsg@@E@Z,0x0003F17A,ILT thunk; real body 0xA64740
?sendLocalCommandDirect@ConnectionManager@@QAEXPAVNetCommandMsg@@E@Z,0x000411D7,ILT thunk; real body 0xA63300
?sendMangledPortNumberToTarget@NAT@@IAEXGPAVGameSlot@@@Z,0x0002ACCA,ILT thunk; real body 0x6718A0
?sendMessage@LANAPI@@QAEXPAULANMessage@@I@Z,0x0002B599,LANAPI::sendMessage(msg, ip) for RequestLobbyLeave
?sendToManglerFromPort@FirewallHelperClass@@QAE_NIGG_N@Z,0x00022C00
?sendToManglerFromPort@FirewallHelperClassSendToManglerFromPortShim@@QAE_NIGG_N@Z,0x0066EC50,FirewallHelperClass incremental-link thunk target through a TU-local forwarding shim
?set@?$bitset@$0ED@@_STL@@QAEAAV12@IH@Z,0x00019BCD,pinharvest x1 (thunk)
?set@?$bitset@$0ED@@_STL@@QAEAAV12@IH@Z,0x0003A8D7,pinharvest x1 (thunk)
?set@?$bitset@$0ED@@_STL@@QAEAAV12@IH@Z,0x007E9FC0,pinharvest x1 (body)
?set@?$bitset@$0ED@@_STL@@QAEAAV12@IH@Z,0x007EA320,pinharvest x1 (body)
?set@?$bitset@$0ED@@_STL@@QAEAAV12@IH@Z,0x007EA380,pinharvest x1 (body)
?set@AsciiString@@QAEXABV1@@Z,0x00887C90,same body the ledger claims as ?set@?$StringBase@D@@QAEXABV1@@Z; operator= inlines to a call to it
?set@AsciiStringField@@QAEXPAVAsciiString@@@Z,0x0002AF90,AsciiStringField set used by MapObject::setWaypointName
?set@Bitset67SetShim@_STL@@QAEAAV?$bitset@$0ED@@2@IH@Z,0x000E9910,incremental-link thunk target through a TU-local forwarding shim
?set@DX8TextureStageStateShim@@SAXIKI@Z,0x006C5840,DX8Wrapper incremental-link static thunk target through a TU-local forwarding shim
?set@GameFileSetNameShim@@QAEPBDPBD@Z,0x006F63B0,GameFileClass Set_Name incremental-link thunk target through a TU-local forwarding shim
?set@LayoutFilename@@QAEXPBDH@Z,0x00887D20
?set@NetFileProgressSetFileIDShim@@QAEXG@Z,0x00674090,NetFileProgressCommandMsg setFileID incremental-link thunk target through a TU-local forwarding shim
?set@NetFileProgressSetProgressShim@@QAEXH@Z,0x006740B0,NetFileProgressCommandMsg setProgress incremental-link thunk target through a TU-local forwarding shim
?set@ObjectSetStatusShim@@QAEXV?$BitFlags@$0CN@@@_N@Z,0x0019A470,Object setStatus incremental-link thunk target through a TU-local forwarding shim
?set@QuickMatchPreferencesSetLastLadderShim@@QAEXABVAsciiString@@G@Z,0x000AD140,QuickMatchPreferences setLastLadder incremental-link thunk target through a TU-local forwarding shim
?set@RetailLayoutString@@QAEXPBDH@Z,0x00887D20
?set@TerrainRoadTypeSetDamageToFXStringShim@@QAEXW4BodyDamageType@@HVAsciiString@@@Z,0x00601B50,TerrainRoadType friend_setDamageToFXString incremental-link thunk target through a TU-local forwarding shim
?set@TerrainRoadTypeSetRepairedToFXStringShim@@QAEXW4BodyDamageType@@HVAsciiString@@@Z,0x00601CC0,TerrainRoadType friend_setRepairedToFXString incremental-link thunk target through a TU-local forwarding shim
